name,url,id_label_in_documents
dãy nhà,https://minio.aiotlab-annotation.com/documents/videos_samples/W00975.mp4?autoplay=true,855
dãy núi,https://minio.aiotlab-annotation.com/documents/videos_samples/W00976.mp4?autoplay=true,856
dân tộc,https://minio.aiotlab-annotation.com/documents/videos_samples/W00988B.mp4?autoplay=true,857
dầu hoả,https://minio.aiotlab-annotation.com/documents/videos_samples/W00995.mp4?autoplay=true,858
dầu khí,https://minio.aiotlab-annotation.com/documents/videos_samples/W00996.mp4?autoplay=true,859
dễ chịu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01026.mp4?autoplay=true,860
hăm dọa,https://minio.aiotlab-annotation.com/documents/videos_samples/W01050.mp4?autoplay=true,861
dòng họ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01056.mp4?autoplay=true,862
dụng cụ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01069.mp4?autoplay=true,863
đá bóng,https://minio.aiotlab-annotation.com/documents/videos_samples/W01078.mp4?autoplay=true,864
đài sen,https://minio.aiotlab-annotation.com/documents/videos_samples/W01080.mp4?autoplay=true,865
đám mây,https://minio.aiotlab-annotation.com/documents/videos_samples/W01094.mp4?autoplay=true,866
đàn bầu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01098.mp4?autoplay=true,867
đào tạo,https://minio.aiotlab-annotation.com/documents/videos_samples/W01115.mp4?autoplay=true,868
Đắk Lắk,https://minio.aiotlab-annotation.com/documents/videos_samples/W01125.mp4?autoplay=true,869
đất nặn,https://minio.aiotlab-annotation.com/documents/videos_samples/W01138.mp4?autoplay=true,870
đầu gối,https://minio.aiotlab-annotation.com/documents/videos_samples/W01141.mp4?autoplay=true,871
đầu tàu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01143.mp4?autoplay=true,872
đấu vật,https://minio.aiotlab-annotation.com/documents/videos_samples/W01148.mp4?autoplay=true,873
đề nghị,https://minio.aiotlab-annotation.com/documents/videos_samples/W01177B.mp4?autoplay=true,874
đĩa DVD,https://minio.aiotlab-annotation.com/documents/videos_samples/W01193.mp4?autoplay=true,875
địa cầu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01194.mp4?autoplay=true,876
định vị,https://minio.aiotlab-annotation.com/documents/videos_samples/W01226.mp4?autoplay=true,877
đoàn tụ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01232.mp4?autoplay=true,878
đồ chơi,https://minio.aiotlab-annotation.com/documents/videos_samples/W01249.mp4?autoplay=true,879
độc hại,https://minio.aiotlab-annotation.com/documents/videos_samples/W01254.mp4?autoplay=true,880
đồng hồ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01265.mp4?autoplay=true,881
đổ nước,https://minio.aiotlab-annotation.com/documents/videos_samples/W01268.mp4?autoplay=true,882
độc lập,https://minio.aiotlab-annotation.com/documents/videos_samples/W01272.mp4?autoplay=true,883
đôi tay,https://minio.aiotlab-annotation.com/documents/videos_samples/W01274.mp4?autoplay=true,884
đổi mới,https://minio.aiotlab-annotation.com/documents/videos_samples/W01277.mp4?autoplay=true,885
rơm rớm,https://minio.aiotlab-annotation.com/documents/videos_samples/W01297.mp4?autoplay=true,886
động cơ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01299.mp4?autoplay=true,887
sa thải,https://minio.aiotlab-annotation.com/documents/videos_samples/W01324.mp4?autoplay=true,888
đưa đón,https://minio.aiotlab-annotation.com/documents/videos_samples/W01325.mp4?autoplay=true,889
em trai,https://minio.aiotlab-annotation.com/documents/videos_samples/W01352B.mp4?autoplay=true,890
gà rừng,https://minio.aiotlab-annotation.com/documents/videos_samples/W01366.mp4?autoplay=true,891
gạo nếp,https://minio.aiotlab-annotation.com/documents/videos_samples/W01385.mp4?autoplay=true,892
gãy tay,https://minio.aiotlab-annotation.com/documents/videos_samples/W01388.mp4?autoplay=true,893
gặt lúa,https://minio.aiotlab-annotation.com/documents/videos_samples/W01396.mp4?autoplay=true,894
gật đầu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01400.mp4?autoplay=true,895
ghi chú,https://minio.aiotlab-annotation.com/documents/videos_samples/W01411.mp4?autoplay=true,896
ghi nhớ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01413.mp4?autoplay=true,897
Gia Lai,https://minio.aiotlab-annotation.com/documents/videos_samples/W01415.mp4?autoplay=true,898
giả mạo,https://minio.aiotlab-annotation.com/documents/videos_samples/W01418.mp4?autoplay=true,899
giáo sĩ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01458.mp4?autoplay=true,900
giận dữ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01465.mp4?autoplay=true,901
giấy tờ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01474.mp4?autoplay=true,902
giẻ lau,https://minio.aiotlab-annotation.com/documents/videos_samples/W01476.mp4?autoplay=true,903
gió Lào,https://minio.aiotlab-annotation.com/documents/videos_samples/W01482.mp4?autoplay=true,904
giơ tay,https://minio.aiotlab-annotation.com/documents/videos_samples/W01491.mp4?autoplay=true,905
giúp đỡ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01497B.mp4?autoplay=true,906
góc bẹt,https://minio.aiotlab-annotation.com/documents/videos_samples/W01501.mp4?autoplay=true,907
góc bếp,https://minio.aiotlab-annotation.com/documents/videos_samples/W01502.mp4?autoplay=true,908
gửi quà,https://minio.aiotlab-annotation.com/documents/videos_samples/W01520.mp4?autoplay=true,909
gửi thư,https://minio.aiotlab-annotation.com/documents/videos_samples/W01522.mp4?autoplay=true,910
Hạ Long,https://minio.aiotlab-annotation.com/documents/videos_samples/W01530.mp4?autoplay=true,911
hải đảo,https://minio.aiotlab-annotation.com/documents/videos_samples/W01534.mp4?autoplay=true,912
hạn hán,https://minio.aiotlab-annotation.com/documents/videos_samples/W01537.mp4?autoplay=true,913
hành vi,https://minio.aiotlab-annotation.com/documents/videos_samples/W01559.mp4?autoplay=true,914
hạt lạc,https://minio.aiotlab-annotation.com/documents/videos_samples/W01566.mp4?autoplay=true,915
hạt lúa,https://minio.aiotlab-annotation.com/documents/videos_samples/W01567.mp4?autoplay=true,916
hắt hơi,https://minio.aiotlab-annotation.com/documents/videos_samples/W01571.mp4?autoplay=true,917
hậu quả,https://minio.aiotlab-annotation.com/documents/videos_samples/W01573.mp4?autoplay=true,918
hi sinh,https://minio.aiotlab-annotation.com/documents/videos_samples/W01583B.mp4?autoplay=true,919
hi vọng,https://minio.aiotlab-annotation.com/documents/videos_samples/W01584B.mp4?autoplay=true,920
hình vẽ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01618.mp4?autoplay=true,921
hoa cúc,https://minio.aiotlab-annotation.com/documents/videos_samples/W01620.mp4?autoplay=true,922
hoa đào,https://minio.aiotlab-annotation.com/documents/videos_samples/W01621.mp4?autoplay=true,923
hoa sen,https://minio.aiotlab-annotation.com/documents/videos_samples/W01629B.mp4?autoplay=true,924
hoán vị,https://minio.aiotlab-annotation.com/documents/videos_samples/W01643.mp4?autoplay=true,925
hỏi han,https://minio.aiotlab-annotation.com/documents/videos_samples/W01660.mp4?autoplay=true,926
hót rác,https://minio.aiotlab-annotation.com/documents/videos_samples/W01662.mp4?autoplay=true,927
học kém,https://minio.aiotlab-annotation.com/documents/videos_samples/W01666.mp4?autoplay=true,928
học phí,https://minio.aiotlab-annotation.com/documents/videos_samples/W01669.mp4?autoplay=true,929
học tập,https://minio.aiotlab-annotation.com/documents/videos_samples/W01670.mp4?autoplay=true,930
học trò,https://minio.aiotlab-annotation.com/documents/videos_samples/W01671.mp4?autoplay=true,931
hồ nước,https://minio.aiotlab-annotation.com/documents/videos_samples/W01686.mp4?autoplay=true,932
hồi hộp,https://minio.aiotlab-annotation.com/documents/videos_samples/W01690B.mp4?autoplay=true,933
hối hận,https://minio.aiotlab-annotation.com/documents/videos_samples/W01692B.mp4?autoplay=true,934
hộp bút,https://minio.aiotlab-annotation.com/documents/videos_samples/W01703.mp4?autoplay=true,935
hộp sữa,https://minio.aiotlab-annotation.com/documents/videos_samples/W01704.mp4?autoplay=true,936
hợp tác,https://minio.aiotlab-annotation.com/documents/videos_samples/W01709.mp4?autoplay=true,937
hung ác,https://minio.aiotlab-annotation.com/documents/videos_samples/W01711.mp4?autoplay=true,938
ích lợi,https://minio.aiotlab-annotation.com/documents/videos_samples/W01727.mp4?autoplay=true,939
in (ấn),https://minio.aiotlab-annotation.com/documents/videos_samples/W01728B.mp4?autoplay=true,940
ít nhất,https://minio.aiotlab-annotation.com/documents/videos_samples/W01732.mp4?autoplay=true,941
kết bạn,https://minio.aiotlab-annotation.com/documents/videos_samples/W01750.mp4?autoplay=true,942
kết hợp,https://minio.aiotlab-annotation.com/documents/videos_samples/W01751.mp4?autoplay=true,943
kết quả,https://minio.aiotlab-annotation.com/documents/videos_samples/W01754B.mp4?autoplay=true,944
kêu gọi,https://minio.aiotlab-annotation.com/documents/videos_samples/W01756.mp4?autoplay=true,945
khâu vá,https://minio.aiotlab-annotation.com/documents/videos_samples/W01784.mp4?autoplay=true,946
khe cửa,https://minio.aiotlab-annotation.com/documents/videos_samples/W01787.mp4?autoplay=true,947
khe núi,https://minio.aiotlab-annotation.com/documents/videos_samples/W01788.mp4?autoplay=true,948
khí cầu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01794.mp4?autoplay=true,949
bụi tre,https://minio.aiotlab-annotation.com/documents/videos_samples/W01827.mp4?autoplay=true,950
khô héo,https://minio.aiotlab-annotation.com/documents/videos_samples/W01828.mp4?autoplay=true,951
khổ thơ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01829.mp4?autoplay=true,952
vực sâu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01852.mp4?autoplay=true,953
kì diệu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01861.mp4?autoplay=true,954
kỉ niệm,https://minio.aiotlab-annotation.com/documents/videos_samples/W01866B.mp4?autoplay=true,955
kí hiệu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01867.mp4?autoplay=true,956
kỉ luật,https://minio.aiotlab-annotation.com/documents/videos_samples/W01871.mp4?autoplay=true,957
Kon Tum,https://minio.aiotlab-annotation.com/documents/videos_samples/W01908.mp4?autoplay=true,958
thổ dân,https://minio.aiotlab-annotation.com/documents/videos_samples/W01943.mp4?autoplay=true,959
lão già,https://minio.aiotlab-annotation.com/documents/videos_samples/W01947.mp4?autoplay=true,960
lau khô,https://minio.aiotlab-annotation.com/documents/videos_samples/W01949.mp4?autoplay=true,961
lau nhà,https://minio.aiotlab-annotation.com/documents/videos_samples/W01950.mp4?autoplay=true,962
lắc đầu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01951.mp4?autoplay=true,963
lặng lẽ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01957.mp4?autoplay=true,964
lắp ráp,https://minio.aiotlab-annotation.com/documents/videos_samples/W01960.mp4?autoplay=true,965
lẫn lộn,https://minio.aiotlab-annotation.com/documents/videos_samples/W01962.mp4?autoplay=true,966
lễ phép,https://minio.aiotlab-annotation.com/documents/videos_samples/W01983.mp4?autoplay=true,967
lon bia,https://minio.aiotlab-annotation.com/documents/videos_samples/W02026.mp4?autoplay=true,968
Long An,https://minio.aiotlab-annotation.com/documents/videos_samples/W02027.mp4?autoplay=true,969
lỗi lầm,https://minio.aiotlab-annotation.com/documents/videos_samples/W02036.mp4?autoplay=true,970
lông gà,https://minio.aiotlab-annotation.com/documents/videos_samples/W02040.mp4?autoplay=true,971
lơ lửng,https://minio.aiotlab-annotation.com/documents/videos_samples/W02046.mp4?autoplay=true,972
lời nói,https://minio.aiotlab-annotation.com/documents/videos_samples/W02048.mp4?autoplay=true,973
lợi ích,https://minio.aiotlab-annotation.com/documents/videos_samples/W02049.mp4?autoplay=true,974
lớp phó,https://minio.aiotlab-annotation.com/documents/videos_samples/W02055.mp4?autoplay=true,975
lũ quét,https://minio.aiotlab-annotation.com/documents/videos_samples/W02059.mp4?autoplay=true,976
luật lệ,https://minio.aiotlab-annotation.com/documents/videos_samples/W02065.mp4?autoplay=true,977
lúc nào,https://minio.aiotlab-annotation.com/documents/videos_samples/W02066B.mp4?autoplay=true,978
lục địa,https://minio.aiotlab-annotation.com/documents/videos_samples/W02067.mp4?autoplay=true,979
lũy tre,https://minio.aiotlab-annotation.com/documents/videos_samples/W02073.mp4?autoplay=true,980
lựu đạn,https://minio.aiotlab-annotation.com/documents/videos_samples/W02100.mp4?autoplay=true,981
mã vạch,https://minio.aiotlab-annotation.com/documents/videos_samples/W02109.mp4?autoplay=true,982
mái nhà,https://minio.aiotlab-annotation.com/documents/videos_samples/W02118.mp4?autoplay=true,983
mái tóc,https://minio.aiotlab-annotation.com/documents/videos_samples/W02119.mp4?autoplay=true,984
mạnh mẽ,https://minio.aiotlab-annotation.com/documents/videos_samples/W02131.mp4?autoplay=true,985
màu cam,https://minio.aiotlab-annotation.com/documents/videos_samples/W02132.mp4?autoplay=true,986
màu đen,https://minio.aiotlab-annotation.com/documents/videos_samples/W02133B.mp4?autoplay=true,987
màu nâu,https://minio.aiotlab-annotation.com/documents/videos_samples/W02137B.mp4?autoplay=true,988
máy ảnh,https://minio.aiotlab-annotation.com/documents/videos_samples/W02145.mp4?autoplay=true,989
máy bơm,https://minio.aiotlab-annotation.com/documents/videos_samples/W02146.mp4?autoplay=true,990
mặt đất,https://minio.aiotlab-annotation.com/documents/videos_samples/W02171.mp4?autoplay=true,991
mặt dài,https://minio.aiotlab-annotation.com/documents/videos_samples/W02175.mp4?autoplay=true,992
mâm cơm,https://minio.aiotlab-annotation.com/documents/videos_samples/W02177.mp4?autoplay=true,993
mầm cây,https://minio.aiotlab-annotation.com/documents/videos_samples/W02180.mp4?autoplay=true,994
mầm non,https://minio.aiotlab-annotation.com/documents/videos_samples/W02181.mp4?autoplay=true,995
mất ngủ,https://minio.aiotlab-annotation.com/documents/videos_samples/W02182.mp4?autoplay=true,996
mất trí,https://minio.aiotlab-annotation.com/documents/videos_samples/W02183.mp4?autoplay=true,997
mật ong,https://minio.aiotlab-annotation.com/documents/videos_samples/W02189.mp4?autoplay=true,998
mét (m),https://minio.aiotlab-annotation.com/documents/videos_samples/W02197.mp4?autoplay=true,999
mềm mại,https://minio.aiotlab-annotation.com/documents/videos_samples/W02204.mp4?autoplay=true,1000
